"sample","strategy","grp","cost","qalys"
452,"Strategy 1","Group 1",21.6844637114768,8.9181500023223
453,"Strategy 1","Group 1",18.4080110485858,8.87728903059875
454,"Strategy 1","Group 1",16.7521701955019,9.11053286932728
455,"Strategy 1","Group 1",20.875600613346,9.25882999730717
456,"Strategy 1","Group 1",21.7315189440078,9.08226043705079
457,"Strategy 1","Group 1",14.0600837564221,8.53656570962622
458,"Strategy 1","Group 1",29.0054284750404,8.83873830233784
459,"Strategy 1","Group 1",23.9406081051704,8.49661458295396
460,"Strategy 1","Group 1",26.9272053589866,9.09479593031329
461,"Strategy 1","Group 1",19.3088861750856,9.37770022401757
462,"Strategy 1","Group 1",16.5745452668396,8.52588043658519
463,"Strategy 1","Group 1",20.702209125051,8.78887741331431
464,"Strategy 1","Group 1",22.3871334248084,8.89500571907875
465,"Strategy 1","Group 1",18.2529527490622,9.35724731598805
466,"Strategy 1","Group 1",29.8509050656609,8.64392564416753
467,"Strategy 1","Group 1",20.4939699407835,8.97291923810517
468,"Strategy 1","Group 1",16.3012947227731,9.04786824623871
469,"Strategy 1","Group 1",14.3395172100089,9.37218313726923
470,"Strategy 1","Group 1",19.5384924066087,9.06013989105142
471,"Strategy 1","Group 1",19.4849499192058,9.17832667140295
472,"Strategy 1","Group 1",19.5777496386304,9.11330203340748
473,"Strategy 1","Group 1",15.1613777727871,9.17436889613727
474,"Strategy 1","Group 1",27.651269827362,8.72198159816587
475,"Strategy 1","Group 1",24.5836253872023,9.29167930984388
476,"Strategy 1","Group 1",19.7838743348623,9.01826679727135
477,"Strategy 1","Group 1",19.5705499396942,9.22296164948433
478,"Strategy 1","Group 1",19.274746883402,9.25995744141224
479,"Strategy 1","Group 1",19.8780016895174,8.79344665309311
480,"Strategy 1","Group 1",17.1688126189117,9.23530579887167
481,"Strategy 1","Group 1",18.6085754692529,9.21181164261803
482,"Strategy 1","Group 1",17.427182804778,8.75581193662152
483,"Strategy 1","Group 1",19.1513760400193,9.22922844381801
484,"Strategy 1","Group 1",16.6671705925331,8.98393758412175
485,"Strategy 1","Group 1",16.6214356108143,8.91899586059483
486,"Strategy 1","Group 1",17.1710922035617,8.69022527294156
487,"Strategy 1","Group 1",16.4067733653995,9.46535182700164
488,"Strategy 1","Group 1",21.4241709515784,8.78222260964272
489,"Strategy 1","Group 1",24.9015517091854,8.94580264202387
490,"Strategy 1","Group 1",18.5734772828619,9.09203303578857
491,"Strategy 1","Group 1",14.6384362419101,9.40373037956163
492,"Strategy 1","Group 1",20.6984756379757,8.70138665261081
493,"Strategy 1","Group 1",22.3280089027082,9.27055876341914
494,"Strategy 1","Group 1",14.3356441355934,8.86136079924601
495,"Strategy 1","Group 1",15.8746479176706,9.78137104405975
496,"Strategy 1","Group 1",16.0571923612113,8.92674826401328
497,"Strategy 1","Group 1",16.7026816536209,8.28315402505131
498,"Strategy 1","Group 1",26.5872465003557,8.45378539760397
499,"Strategy 1","Group 1",17.6725705823852,9.26311921758855
500,"Strategy 1","Group 1",20.8333383809715,8.84477150223707
501,"Strategy 1","Group 1",19.2967133417615,9.0556753099191
502,"Strategy 1","Group 1",16.2062895274237,8.49114064261271
503,"Strategy 1","Group 1",19.247529799874,8.81279442955915
504,"Strategy 1","Group 1",17.1072738822727,9.08027052635399
505,"Strategy 1","Group 1",27.0287599877896,8.80642800757391
506,"Strategy 1","Group 1",22.526232740707,8.92816784737606
507,"Strategy 1","Group 1",17.3263589892493,9.63803131440626
508,"Strategy 1","Group 1",17.2381456286813,8.55092842115025
509,"Strategy 1","Group 1",20.0452243508541,9.1182005714289
510,"Strategy 1","Group 1",28.6882137297081,9.08123392213376
511,"Strategy 1","Group 1",23.2225849940842,8.31397481937383
512,"Strategy 1","Group 1",19.2957907636275,8.89975985730812
513,"Strategy 1","Group 1",21.9452051918726,9.79158725831855
514,"Strategy 1","Group 1",22.0915073940007,8.75129125745387
515,"Strategy 1","Group 1",17.0361262463275,8.90780646735982
516,"Strategy 1","Group 1",23.7477730444565,9.21751229652467
517,"Strategy 1","Group 1",24.1328015536887,9.04126875539025
518,"Strategy 1","Group 1",16.6936324024275,9.09319212852844
519,"Strategy 1","Group 1",18.7944160256992,8.47888935783477
520,"Strategy 1","Group 1",25.154210217401,8.75370965828221
521,"Strategy 1","Group 1",19.6484604937853,9.40405977985523
522,"Strategy 1","Group 1",19.6916667647377,9.0295637791646
523,"Strategy 1","Group 1",19.2702723467686,8.91942169250946
524,"Strategy 1","Group 1",16.2043022117186,8.75207048723123
525,"Strategy 1","Group 1",29.6193492167733,8.8997011219986
526,"Strategy 1","Group 1",19.7583213493115,9.03390647317132
527,"Strategy 1","Group 1",18.8028351687142,9.18990901083909
528,"Strategy 1","Group 1",17.2151339448567,9.34309650497299
529,"Strategy 1","Group 1",18.6067818979481,9.30953793546393
530,"Strategy 1","Group 1",19.4600519445227,8.64587116266843
531,"Strategy 1","Group 1",17.0693263325447,9.0303826806852
532,"Strategy 1","Group 1",24.1333271213897,8.69033563913391
533,"Strategy 1","Group 1",23.9887198181497,8.98604611112177
534,"Strategy 1","Group 1",20.2580293553182,9.34850418733097
535,"Strategy 1","Group 1",18.1333080769163,9.13370852053916
536,"Strategy 1","Group 1",15.7938518380092,8.74390133459209
537,"Strategy 1","Group 1",15.6752343718117,8.43981700537638
538,"Strategy 1","Group 1",17.0719330631342,9.04089617760605
539,"Strategy 1","Group 1",23.8329084478133,8.82771505906553
540,"Strategy 1","Group 1",21.2313564866571,8.99321613787334
541,"Strategy 1","Group 1",30.1689337147838,9.28131212957976
542,"Strategy 1","Group 1",17.6719485612116,9.18505992803681
543,"Strategy 1","Group 1",26.1662822366151,9.21603873607719
544,"Strategy 1","Group 1",19.1369087085143,9.05269868039109
545,"Strategy 1","Group 1",17.670515667573,9.32742008929809
546,"Strategy 1","Group 1",20.7020847493901,9.0041538257106
547,"Strategy 1","Group 1",22.0796500836602,9.26435038337223
548,"Strategy 1","Group 1",18.7019067508153,8.70909333134615
549,"Strategy 1","Group 1",25.8856629146961,9.27350163456353
550,"Strategy 1","Group 1",21.1751629256924,9.45825590909568
551,"Strategy 1","Group 1",17.6450127413619,9.20709564964667
552,"Strategy 1","Group 1",17.7458844354836,8.72568875683311
553,"Strategy 1","Group 1",24.4243022391807,8.79366731813485
554,"Strategy 1","Group 1",14.1135430638898,9.49892012787535
555,"Strategy 1","Group 1",18.8825250263071,8.85584706954985
556,"Strategy 1","Group 1",22.8559158680495,9.19770904908282
557,"Strategy 1","Group 1",16.5235798149319,8.93293999258217
558,"Strategy 1","Group 1",23.9701130063865,8.8425342529598
559,"Strategy 1","Group 1",27.2018899459024,8.59369047809249
560,"Strategy 1","Group 1",19.1451043202248,9.34808511424412
561,"Strategy 1","Group 1",18.4084425379887,9.15182744525108
562,"Strategy 1","Group 1",24.178276275857,8.60309405157578
563,"Strategy 1","Group 1",12.8246445759649,8.75078690158932
564,"Strategy 1","Group 1",19.2279490481198,9.42237681519381
565,"Strategy 1","Group 1",24.906294919014,8.7989778075074
566,"Strategy 1","Group 1",26.5922207903986,9.54516785761099
567,"Strategy 1","Group 1",15.801617112312,8.53156416704809
568,"Strategy 1","Group 1",18.9822866194597,8.98448718380338
569,"Strategy 1","Group 1",19.9331569102341,9.4495708889086
570,"Strategy 1","Group 1",30.1115736396013,8.86673886465195
571,"Strategy 1","Group 1",16.611931438583,8.95434528017076
572,"Strategy 1","Group 1",19.0725442045118,8.62697519231728
573,"Strategy 1","Group 1",13.1372967901151,8.58843467138614
574,"Strategy 1","Group 1",18.1154921009879,9.30360120405004
575,"Strategy 1","Group 1",23.3885084940958,9.07003042390692
576,"Strategy 1","Group 1",11.531360177825,8.9438327698261
577,"Strategy 1","Group 1",27.4902719863091,9.15358239855878
578,"Strategy 1","Group 1",20.3304827003743,9.19298086269281
579,"Strategy 1","Group 1",26.2441950844924,9.51389349572412
580,"Strategy 1","Group 1",22.4475156843102,8.9869892832638
581,"Strategy 1","Group 1",16.7994165312099,8.97889610133544
582,"Strategy 1","Group 1",27.2628268867491,9.34552932137115
583,"Strategy 1","Group 1",18.5371280111752,9.22882193566932
584,"Strategy 1","Group 1",22.1355883105346,9.44865390702135
585,"Strategy 1","Group 1",14.1184164174516,9.15170466136937
586,"Strategy 1","Group 1",17.2507847765504,9.009128306358
587,"Strategy 1","Group 1",25.0008958218466,9.28664295689942
588,"Strategy 1","Group 1",25.0924994031499,9.17591738640444
589,"Strategy 1","Group 1",13.5204315285739,8.94510200107437
590,"Strategy 1","Group 1",12.3399720801973,8.98359168715334
591,"Strategy 1","Group 1",18.1831849689417,9.59707401324524
592,"Strategy 1","Group 1",31.2343077097693,8.9337718076809
593,"Strategy 1","Group 1",23.7946573084582,9.06933216349896
594,"Strategy 1","Group 1",12.5904260594318,8.66679881249418
595,"Strategy 1","Group 1",17.4462454534821,9.0355365405801
596,"Strategy 1","Group 1",28.3931479190135,9.10355187110094
597,"Strategy 1","Group 1",15.2849666519095,9.09622329617254
598,"Strategy 1","Group 1",19.17145680678,9.25686772840628
599,"Strategy 1","Group 1",16.850271783339,9.09926937371999
600,"Strategy 1","Group 1",17.4752833551347,8.87603947271544
601,"Strategy 1","Group 1",37.7963321043187,9.02691317909851
602,"Strategy 1","Group 1",22.1136739544386,9.23489735313835
603,"Strategy 1","Group 1",27.7798242133908,8.37429959797348
604,"Strategy 1","Group 1",23.3824248492863,9.43309781554869
605,"Strategy 1","Group 1",21.6332908649696,8.74969636873025
606,"Strategy 1","Group 1",15.2586321359471,9.04388562191174
607,"Strategy 1","Group 1",20.0141048912425,8.85277076451571
608,"Strategy 1","Group 1",18.5827245234237,8.81919968737131
609,"Strategy 1","Group 1",24.5995984489607,9.31717533518974
610,"Strategy 1","Group 1",20.5139143751453,9.31665921160417
611,"Strategy 1","Group 1",29.4407754816935,8.72304890217334
612,"Strategy 1","Group 1",18.4043620334434,8.77242536010681
613,"Strategy 1","Group 1",14.8003569147646,8.84866799620454
614,"Strategy 1","Group 1",25.2174333516605,8.49673011998364
615,"Strategy 1","Group 1",25.3791722895975,9.16538557648741
616,"Strategy 1","Group 1",22.5160805106748,9.05075437092581
617,"Strategy 1","Group 1",23.0924798780983,8.53124592700875
618,"Strategy 1","Group 1",16.7818222074704,8.93216078622541
619,"Strategy 1","Group 1",17.748724889006,8.60219745464489
620,"Strategy 1","Group 1",20.3730317038371,9.43784059353739
621,"Strategy 1","Group 1",19.2000812381076,9.12751609923482
622,"Strategy 1","Group 1",22.3709325801404,9.2120685362353
623,"Strategy 1","Group 1",14.4922155867914,8.58116265186049
624,"Strategy 1","Group 1",16.9151684080736,9.38510569783011
625,"Strategy 1","Group 1",22.3349512770744,9.38176707299628
626,"Strategy 1","Group 1",22.5176214868911,8.802676268035
627,"Strategy 1","Group 1",17.0308041867246,9.11176016974709
628,"Strategy 1","Group 1",16.8130128648404,9.24828384911224
629,"Strategy 1","Group 1",18.4088340608936,9.20409448783223
630,"Strategy 1","Group 1",19.9357915882553,9.13421968808766
631,"Strategy 1","Group 1",19.010642163298,8.7765139500441
632,"Strategy 1","Group 1",17.5563322565049,8.51973703601686
633,"Strategy 1","Group 1",31.2357021868014,9.11676983879233
634,"Strategy 1","Group 1",21.5473982249348,8.86816261109533
635,"Strategy 1","Group 1",24.3641875205277,8.73600645471463
636,"Strategy 1","Group 1",14.8820978650878,9.14128817078027
637,"Strategy 1","Group 1",19.5287772341356,8.90197428154447
638,"Strategy 1","Group 1",24.1148931545564,9.38909069815316
639,"Strategy 1","Group 1",21.4829888700613,9.10651227694507
640,"Strategy 1","Group 1",21.885187102549,9.29248842977283
641,"Strategy 1","Group 1",17.9199195567248,9.02415732548289
642,"Strategy 1","Group 1",18.6289473822974,8.73087508003903
643,"Strategy 1","Group 1",22.9789226456147,8.82840084972237
644,"Strategy 1","Group 1",17.7522368534665,9.7724337743675
645,"Strategy 1","Group 1",21.8679784649267,8.76823651003557
646,"Strategy 1","Group 1",17.5792111960538,9.35703665983609
647,"Strategy 1","Group 1",26.2291250343455,9.09647943007588
648,"Strategy 1","Group 1",13.1829911504678,8.71909350310953
649,"Strategy 1","Group 1",14.0806233696632,9.3040687387614
650,"Strategy 1","Group 1",22.1580493249307,8.71024945081015
651,"Strategy 1","Group 1",16.1224260679368,9.43212841838967
652,"Strategy 1","Group 1",20.6399358536199,8.72283058377015
653,"Strategy 1","Group 1",17.179221221909,9.0884450114588
654,"Strategy 1","Group 1",17.7750017215123,8.79154290151442
655,"Strategy 1","Group 1",16.342029702777,9.33882602983611
656,"Strategy 1","Group 1",14.7887826838839,8.53683463329646
657,"Strategy 1","Group 1",18.6215027163974,9.56012203046033
658,"Strategy 1","Group 1",20.2275180973988,8.79850929456207
659,"Strategy 1","Group 1",15.3224543693963,9.13937283176331
660,"Strategy 1","Group 1",17.2781143710982,9.11494783751906
661,"Strategy 1","Group 1",17.4553143492126,8.96117196622974
662,"Strategy 1","Group 1",20.773594361336,8.81098325730553
663,"Strategy 1","Group 1",19.3616075667265,9.04562912005299
664,"Strategy 1","Group 1",23.153828535486,9.11395123352054
665,"Strategy 1","Group 1",28.8395589825593,9.31315918235716
666,"Strategy 1","Group 1",23.4292184449072,9.16342167398857
667,"Strategy 1","Group 1",16.8376504536716,9.34705633578703
668,"Strategy 1","Group 1",16.4024569738748,9.39486752171622
669,"Strategy 1","Group 1",27.8025861364823,9.22101420543962
670,"Strategy 1","Group 1",17.454047959336,8.89808627906943
671,"Strategy 1","Group 1",19.6272727730994,9.24219761111941
672,"Strategy 1","Group 1",18.0647384818278,9.2799774178138
673,"Strategy 1","Group 1",18.6256194627334,9.03650126224111
674,"Strategy 1","Group 1",18.212062335198,8.66166415493787
675,"Strategy 1","Group 1",18.4021188576014,8.95789764300786
676,"Strategy 1","Group 1",18.4575031549056,8.72733810676248
677,"Strategy 1","Group 1",23.0103538361092,9.27754177377745
678,"Strategy 1","Group 1",23.5029635832628,8.4075943616769
679,"Strategy 1","Group 1",22.0641453608152,9.14690295291941
680,"Strategy 1","Group 1",30.8576343254454,8.51714998660123
681,"Strategy 1","Group 1",19.4723424121897,8.81329978821812
682,"Strategy 1","Group 1",13.9458108894119,8.65866205232368
683,"Strategy 1","Group 1",21.6905185340457,8.96305409904385
684,"Strategy 1","Group 1",23.4517797578401,9.14352746574477
685,"Strategy 1","Group 1",15.8917655723991,8.6752837815104
686,"Strategy 1","Group 1",24.0904898521659,9.37970910840578
687,"Strategy 1","Group 1",31.2848081092071,8.56719933719631
688,"Strategy 1","Group 1",24.7722266096233,8.88186497574341
689,"Strategy 1","Group 1",17.4083317178602,8.54097777557137
690,"Strategy 1","Group 1",18.3024859318906,8.82947614203296
691,"Strategy 1","Group 1",31.1729214917793,9.13528924342489
692,"Strategy 1","Group 1",18.3542516074108,9.36790573520385
693,"Strategy 1","Group 1",28.1346873375862,9.10517441077328
694,"Strategy 1","Group 1",18.446242307421,8.96567657796064
695,"Strategy 1","Group 1",19.6235788304319,9.01523044645142
696,"Strategy 1","Group 1",14.816027675285,8.65712217595184
697,"Strategy 1","Group 1",22.6514821562472,9.02145514164375
698,"Strategy 1","Group 1",20.6937955693974,8.5388131296129
699,"Strategy 1","Group 1",19.9912142964543,9.41290632867515
700,"Strategy 1","Group 1",25.4494887974097,9.57468340594896
701,"Strategy 1","Group 1",16.6460867394379,8.94688808461494
702,"Strategy 1","Group 1",21.4084707252598,8.87084290613736
703,"Strategy 1","Group 1",25.3088041517608,9.25254159641807
704,"Strategy 1","Group 1",19.3838416905235,8.27929773201574
705,"Strategy 1","Group 1",31.239902297181,8.37761892756975
706,"Strategy 1","Group 1",25.3984301969021,9.02026307301385
707,"Strategy 1","Group 1",28.0595277069746,9.20765797778805
708,"Strategy 1","Group 1",17.532212768128,9.32722302709086
709,"Strategy 1","Group 1",26.5245259095077,8.69928828467508
710,"Strategy 1","Group 1",13.0750935856875,8.66146182917265
711,"Strategy 1","Group 1",15.7211012694087,8.71109278217382
712,"Strategy 1","Group 1",18.7560104103129,8.86086994138898
713,"Strategy 1","Group 1",17.1085585545403,9.04542769272068
714,"Strategy 1","Group 1",24.6458697901827,9.5185481706653
715,"Strategy 1","Group 1",29.9975282782057,8.80041237221053
716,"Strategy 1","Group 1",19.5092463644228,9.50391166475721
717,"Strategy 1","Group 1",14.015706723333,9.1010242686947
718,"Strategy 1","Group 1",18.7153377277626,8.59797115931981
719,"Strategy 1","Group 1",18.9112558398082,9.02737471816698
720,"Strategy 1","Group 1",22.7262769674667,8.70128924111688
721,"Strategy 1","Group 1",15.5750857735714,8.87109019852995
722,"Strategy 1","Group 1",16.649506318719,9.15192395379251
723,"Strategy 1","Group 1",18.8551840525506,8.32087286525814
724,"Strategy 1","Group 1",24.9556293415104,9.56649613819298
725,"Strategy 1","Group 1",25.281292311715,8.55104992717215
726,"Strategy 1","Group 1",26.0383102665271,8.79315922161134
727,"Strategy 1","Group 1",20.6894108700987,9.07691964233029
728,"Strategy 1","Group 1",24.3670932128999,8.79768099899084
729,"Strategy 1","Group 1",29.4633992841094,9.02984282645676
730,"Strategy 1","Group 1",18.2696822802901,8.76883584587399
